# File Format = ASCII
# Save As: C:\Omicron\data\sample\2009 05 26 ALD6\Pictures\7cycle_Abbott_prf.asc
# Original file: c:\omicron\data\sample\2009 05 26 ald6\next day\7cy\m2_ori.tb0_Abbott.prf
# Curve plot created by SPIP V.3.3.9.0
# 13:49
# points   = 500
# X-Axis: Bearing area[%]; Y-Axis: Height [nm]
# length = 100
# offset = 0
# Start of Data:
# x-phys	 y-val
#------------------------------
       0	 1.16291	
0.200401	 1.16058	
0.400802	0.920543	
0.601202	0.878594	
0.801603	0.845967	
   1.002	0.824993	
  1.2024	0.806349	
 1.40281	0.790035	
 1.60321	0.776052	
 1.80361	  0.7644	
 2.00401	0.755078	
 2.20441	0.745756	
 2.40481	0.736434	
 2.60521	0.727112	
 2.80561	0.720121	
 3.00601	0.713129	
 3.20641	0.706138	
 3.40681	0.699146	
 3.60721	0.692155	
 3.80762	0.685163	
 4.00802	0.680502	
 4.20842	0.675842	
 4.40882	 0.66885	
 4.60922	0.664189	
 4.80962	0.659528	
 5.01002	0.654867	
 5.21042	0.650206	
 5.41082	0.645545	
 5.61122	0.640884	
 5.81162	0.636223	
 6.01202	0.633893	
 6.21242	0.629232	
 6.41283	0.624571	
 6.61323	 0.62224	
 6.81363	0.617579	
 7.01403	0.612918	
 7.21443	0.610588	
 7.41483	0.608257	
 7.61523	0.603596	
 7.81563	0.601266	
 8.01603	0.596605	
 8.21643	0.594274	
 8.41683	0.589613	
 8.61723	0.587283	
 8.81764	0.584952	
 9.01804	0.580292	
 9.21844	0.577961	
 9.41884	0.575631	
 9.61924	  0.5733	
 9.81964	0.568639	
   10.02	0.566309	
 10.2204	0.563978	
 10.4208	0.561648	
 10.6212	0.559317	
 10.8216	0.556987	
  11.022	0.552326	
 11.2224	0.549995	
 11.4228	0.547665	
 11.6232	0.545334	
 11.8236	0.543004	
  12.024	0.540673	
 12.2244	0.538343	
 12.4248	0.536012	
 12.6253	0.533682	
 12.8257	0.531351	
 13.0261	0.529021	
 13.2265	 0.52669	
 13.4269	 0.52669	
 13.6273	 0.52436	
 13.8277	0.522029	
 14.0281	0.519699	
 14.2285	0.517368	
 14.4289	0.515038	
 14.6293	0.512707	
 14.8297	0.512707	
 15.0301	0.510377	
 15.2305	0.508046	
 15.4309	0.508046	
 15.6313	0.505716	
 15.8317	0.503385	
 16.0321	0.503385	
 16.2325	0.501055	
 16.4329	0.498724	
 16.6333	0.496394	
 16.8337	0.496394	
 17.0341	0.494063	
 17.2345	0.491733	
 17.4349	0.491733	
 17.6353	0.489402	
 17.8357	0.487072	
 18.0361	0.487072	
 18.2365	0.484742	
 18.4369	0.484742	
 18.6373	0.482411	
 18.8377	0.480081	
 19.0381	0.480081	
 19.2385	 0.47775	
 19.4389	 0.47775	
 19.6393	 0.47542	
 19.8397	0.473089	
 20.0401	0.473089	
 20.2405	0.470759	
 20.4409	0.470759	
 20.6413	0.468428	
 20.8417	0.466098	
 21.0421	0.466098	
 21.2425	0.463767	
 21.4429	0.463767	
 21.6433	0.463767	
 21.8437	0.461437	
 22.0441	0.461437	
 22.2445	0.459106	
 22.4449	0.459106	
 22.6453	0.456776	
 22.8457	0.456776	
 23.0461	0.454445	
 23.2465	0.454445	
 23.4469	0.452115	
 23.6473	0.452115	
 23.8477	0.449784	
 24.0481	0.449784	
 24.2485	0.447454	
 24.4489	0.447454	
 24.6493	0.447454	
 24.8497	0.445123	
 25.0501	0.445123	
 25.2505	0.442793	
 25.4509	0.442793	
 25.6513	0.440462	
 25.8517	0.440462	
 26.0521	0.440462	
 26.2525	0.438132	
 26.4529	0.438132	
 26.6533	0.435801	
 26.8537	0.435801	
 27.0541	0.433471	
 27.2545	0.433471	
 27.4549	0.433471	
 27.6553	 0.43114	
 27.8557	 0.43114	
 28.0561	 0.43114	
 28.2565	 0.42881	
 28.4569	 0.42881	
 28.6573	0.426479	
 28.8577	0.426479	
 29.0581	0.426479	
 29.2585	0.424149	
 29.4589	0.424149	
 29.6593	0.424149	
 29.8597	0.421818	
 30.0601	0.421818	
 30.2605	0.421818	
 30.4609	0.419488	
 30.6613	0.419488	
 30.8617	0.419488	
 31.0621	0.417157	
 31.2625	0.417157	
 31.4629	0.417157	
 31.6633	0.414827	
 31.8637	0.414827	
 32.0641	0.414827	
 32.2645	0.412496	
 32.4649	0.412496	
 32.6653	0.412496	
 32.8657	0.410166	
 33.0661	0.410166	
 33.2665	0.410166	
 33.4669	0.407835	
 33.6673	0.407835	
 33.8677	0.407835	
 34.0681	0.405505	
 34.2685	0.405505	
 34.4689	0.405505	
 34.6693	0.403174	
 34.8697	0.403174	
 35.0701	0.403174	
 35.2705	0.403174	
 35.4709	0.400844	
 35.6713	0.400844	
 35.8717	0.400844	
 36.0721	0.398513	
 36.2725	0.398513	
 36.4729	0.398513	
 36.6733	0.396183	
 36.8737	0.396183	
 37.0741	0.396183	
 37.2745	0.396183	
 37.4749	0.393852	
 37.6754	0.393852	
 37.8758	0.393852	
 38.0762	0.391522	
 38.2766	0.391522	
  38.477	0.391522	
 38.6774	0.391522	
 38.8778	0.389191	
 39.0782	0.389191	
 39.2786	0.389191	
  39.479	0.386861	
 39.6794	0.386861	
 39.8798	0.386861	
 40.0802	0.386861	
 40.2806	0.384531	
  40.481	0.384531	
 40.6814	0.384531	
 40.8818	0.384531	
 41.0822	  0.3822	
 41.2826	  0.3822	
  41.483	  0.3822	
 41.6834	 0.37987	
 41.8838	 0.37987	
 42.0842	 0.37987	
 42.2846	 0.37987	
  42.485	0.377539	
 42.6854	0.377539	
 42.8858	0.377539	
 43.0862	0.377539	
 43.2866	0.375209	
  43.487	0.375209	
 43.6874	0.375209	
 43.8878	0.375209	
 44.0882	0.372878	
 44.2886	0.372878	
  44.489	0.372878	
 44.6894	0.372878	
 44.8898	0.370548	
 45.0902	0.370548	
 45.2906	0.370548	
  45.491	0.370548	
 45.6914	0.368217	
 45.8918	0.368217	
 46.0922	0.368217	
 46.2926	0.368217	
  46.493	0.365887	
 46.6934	0.365887	
 46.8938	0.365887	
 47.0942	0.365887	
 47.2946	0.363556	
  47.495	0.363556	
 47.6954	0.363556	
 47.8958	0.363556	
 48.0962	0.361226	
 48.2966	0.361226	
  48.497	0.361226	
 48.6974	0.361226	
 48.8978	0.358895	
 49.0982	0.358895	
 49.2986	0.358895	
  49.499	0.358895	
 49.6994	0.358895	
 49.8998	0.356565	
 50.1002	0.356565	
 50.3006	0.356565	
  50.501	0.356565	
 50.7014	0.354234	
 50.9018	0.354234	
 51.1022	0.354234	
 51.3026	0.354234	
  51.503	0.351904	
 51.7034	0.351904	
 51.9038	0.351904	
 52.1042	0.351904	
 52.3046	0.349573	
  52.505	0.349573	
 52.7054	0.349573	
 52.9058	0.349573	
 53.1062	0.349573	
 53.3066	0.347243	
  53.507	0.347243	
 53.7074	0.347243	
 53.9078	0.347243	
 54.1082	0.344912	
 54.3086	0.344912	
  54.509	0.344912	
 54.7094	0.344912	
 54.9098	0.342582	
 55.1102	0.342582	
 55.3106	0.342582	
  55.511	0.342582	
 55.7114	0.340251	
 55.9118	0.340251	
 56.1122	0.340251	
 56.3126	0.340251	
  56.513	0.340251	
 56.7134	0.337921	
 56.9138	0.337921	
 57.1142	0.337921	
 57.3146	0.337921	
  57.515	 0.33559	
 57.7154	 0.33559	
 57.9158	 0.33559	
 58.1162	 0.33559	
