# File Format = ASCII
# Save As: C:\Omicron\data\sample\2009 05 26 ALD6\Pictures\used\1cycle_hist.asc
# Original file: c:\omicron\data\sample\2009 05 26 ald6\next day\1cycle2\s3 -115 20 04v\s4\m1_ori.tb0.hist
# Curve plot created by SPIP V.3.3.9.0
# 11:33
# points   = 500
# X-Axis: Height [nm]; Y-Axis: Freq.
# length = 1.93515
# offset = -0.535117
# Start of Data:
# x-phys	 y-val
#------------------------------
-0.535117	1.52588e-005	
-0.531239	       0	
-0.527361	       0	
-0.523482	       0	
-0.519604	       0	
-0.515726	       0	
-0.511848	1.52588e-005	
-0.50797	3.05176e-005	
-0.504092	1.52588e-005	
-0.500214	1.52588e-005	
-0.496336	4.57764e-005	
-0.492458	       0	
-0.48858	1.52588e-005	
-0.484702	3.05176e-005	
-0.480824	       0	
-0.476946	6.10352e-005	
-0.473068	1.52588e-005	
-0.46919	4.57764e-005	
-0.465312	7.62939e-005	
-0.461434	9.15527e-005	
-0.457556	0.000106812	
-0.453678	7.62939e-005	
 -0.4498	7.62939e-005	
-0.445922	7.62939e-005	
-0.442043	9.15527e-005	
-0.438165	0.000137329	
-0.434287	7.62939e-005	
-0.430409	0.000106812	
-0.426531	9.15527e-005	
-0.422653	0.000152588	
-0.418775	0.000305176	
-0.414897	0.000183105	
-0.411019	0.000198364	
-0.407141	0.000167847	
-0.403263	0.000259399	
-0.399385	0.000305176	
-0.395507	0.000320435	
-0.391629	0.000518799	
-0.387751	0.000396729	
-0.383873	0.00038147	
-0.379995	0.000488281	
-0.376117	0.000595093	
-0.372239	0.000564575	
-0.368361	0.000564575	
-0.364482	0.000671387	
-0.360604	0.000808716	
-0.356726	0.000717163	
-0.352848	0.000854492	
-0.34897	0.000961304	
-0.345092	0.00109863	
-0.341214	0.00105286	
-0.337336	0.000946045	
-0.333458	0.00114441	
-0.32958	0.00140381	
-0.325702	0.00143433	
-0.321824	0.00131226	
-0.317946	0.00166321	
-0.314068	0.00177002	
-0.31019	0.00183105	
-0.306312	0.00177002	
-0.302434	0.00228882	
-0.298556	0.0019989	
-0.294678	0.00205994	
 -0.2908	0.00192261	
-0.286922	0.00218201	
-0.283043	0.00256348	
-0.279165	0.00263977	
-0.275287	0.00294495	
-0.271409	0.00305176	
-0.267531	0.00270081	
-0.263653	0.00331116	
-0.259775	0.00338745	
-0.255897	0.00360107	
-0.252019	0.00378418	
-0.248141	0.00384521	
-0.244263	0.00460815	
-0.240385	0.00440979	
-0.236507	0.00442505	
-0.232629	0.00440979	
-0.228751	0.004776	
-0.224873	0.00491333	
-0.220995	0.00509644	
-0.217117	0.00538635	
-0.213239	0.00588989	
-0.209361	0.00605774	
-0.205483	0.00622559	
-0.201604	0.00657654	
-0.197726	0.00579834	
-0.193848	0.00686646	
-0.18997	0.0062561	
-0.186092	0.00611877	
-0.182214	0.00679016	
-0.178336	0.00701904	
-0.174458	0.00706482	
-0.17058	0.00773621	
-0.166702	0.0080719	
-0.162824	0.00822449	
-0.158946	0.00834656	
-0.155068	0.00776672	
-0.15119	0.00796509	
-0.147312	0.00871277	
-0.143434	0.00880432	
-0.139556	0.009552	
-0.135678	0.00901794	
 -0.1318	0.00898743	
-0.127922	0.00921631	
-0.124043	0.00933838	
-0.120165	0.00984192	
-0.116287	0.00952148	
-0.112409	0.00968933	
-0.108531	0.00918579	
-0.104653	0.00996399	
-0.100775	0.00994873	
-0.0968972	0.00971985	
-0.0930191	0.0102844	
-0.0891411	0.00956726	
-0.085263	0.0100708	
-0.081385	0.00967407	
-0.0775069	0.0104675	
-0.0736289	0.0098114	
-0.0697508	0.00991821	
-0.0658728	0.00878906	
-0.0619947	0.00926208	
-0.0581167	0.00935364	
-0.0542386	0.00927734	
-0.0503606	0.00901794	
-0.0464825	0.00973511	
-0.0426045	0.00999451	
-0.0387264	0.00933838	
-0.0348484	0.00888062	
-0.0309703	0.0087738	
-0.0270923	0.00942993	
-0.0232142	0.00804138	
-0.0193362	0.00907898	
-0.0154581	0.00872803	
-0.0115801	0.00872803	
-0.00770205	0.00836182	
-0.003824	0.00758362	
5.40502e-005	0.00785828	
0.0039321	0.00778198	
0.00781015	0.00799561	
0.0116882	0.00761414	
0.0155662	0.0070343	
0.0194443	0.00688171	
0.0233223	0.00756836	
0.0272004	0.00753784	
0.0310784	0.00715637	
0.0349565	0.00628662	
0.0388345	0.00572205	
0.0427126	0.00614929	
0.0465906	0.00663757	
0.0504687	0.00654602	
0.0543467	0.00610352	
0.0582248	0.00617981	
0.0621028	0.00527954	
0.0659809	0.00563049	
0.0698589	0.0057373	
0.073737	0.00579834	
0.077615	0.00546265	
0.0814931	0.00538635	
0.0853711	0.00515747	
0.0892492	0.00538635	
0.0931272	0.00521851	
