WSxM file copyright Nanotec Electronica
WSxM ASCII Matrix file
X Amplitude: 400.000000 nm
Y Amplitude: 400.000000 nm
Z Amplitude: 2.239900 nm
1.022617	0.983143	0.946714	0.979936	0.940567	0.970849	1.122195	1.452217	1.397903	1.401095	1.274226	1.235173	1.193109	1.226751	1.151507	0.909838	0.870960	0.862426	0.923508	0.857539	0.906616	0.919397	0.956434	1.054055	1.073032	1.046648	1.401590	1.287496	1.091782	1.259194	0.748760	0.740752	0.735823	0.788435	0.801706	0.745433	0.813269	0.993141	1.602812	1.752479	1.569260	1.343691	1.254378	0.795884	0.712696	0.974572	0.997364	0.781105	1.267017	1.438243	1.576185	1.444836	1.443618	0.994539	0.845095	0.801632	0.640148	0.633050	0.641141	0.655323	0.917689	0.844126	1.539372	1.611164	1.746550	1.745751	1.366673	0.966489	0.678271	0.771447	0.773834	0.876145	1.002712	0.645018	0.738335	0.795356	1.115753	1.045724	0.878850	0.848232	1.077908	1.065490	0.974426	0.837968	0.677324	0.749781	0.725392	0.915939	0.967255	0.948992	0.933808	0.867174	0.927696	0.873242	0.721944	0.685690	0.670647	0.685878	0.761695	0.807271	1.146393	1.243454	0.928951	1.159187	1.223033	1.480605	1.405291	1.227043	1.563399	0.988741	1.016397	0.838289	0.699520	0.618292	0.924478	1.164060	1.906136	1.222697	1.353429	1.435755	1.460612	1.727598	1.852345	1.523141	1.166708	0.985869	0.696041	0.851167	1.209084	1.240135	1.050336	1.036028	1.148839	1.234456	1.362457	1.345209	1.691190	1.307737	1.378303	1.342960	1.014071	0.939422	0.931379	1.011115	1.003072	0.877043	0.587565	0.540216	0.665453	0.805809	0.812991	0.832317	1.087719	1.231120	1.407876	1.330393	1.195404	1.002981	0.901312	0.914689	1.215555	1.343977	1.269608	0.874465	0.603396	0.526018	0.654474	0.907040	1.313957	1.832873	1.580040	1.469446	1.162118	1.093979	1.585666	1.348022	1.470529	1.148115	1.237337	1.502153	1.461244	1.217581	1.185772	1.157009	1.098005	1.365832	1.200918	1.126760	0.907386	1.232753	1.110259	1.054301	1.019552	0.721463	0.595925	0.770021	0.620263	0.652119	0.935206	0.976127	1.062479	0.952095	0.617747	0.443803	0.493859	0.562081	0.603037	0.604654	0.769720	0.895447	0.930383	0.804880	0.957871	0.905028	0.988369	1.216996	1.121767	1.068958	1.179530	1.374906	1.415898	1.254099	1.401001	1.012262	0.762684	0.546425	0.599492	0.688923	0.929660	1.058431	1.510987	1.433924	1.160125	1.252567	1.248163	1.313340	1.448131	1.549638	1.148684	1.168466	1.082337	0.775219	0.689055	0.490891	0.519738	0.478934	0.595526	0.718172	1.104124	0.718290	0.856057	1.087623	1.866975	1.923016	1.679388	1.738579
0.958140	0.947717	0.928193	0.923860	0.973986	0.945433	1.062164	1.209100	1.755632	1.469828	1.453420	1.182771	1.018103	1.028959	0.942936	0.938672	0.816354	0.821190	0.907717	1.054828	1.065719	1.034226	1.069372	1.031859	1.042785	1.277642	1.164493	0.993875	1.080506	1.100568	0.969289	0.868286	0.861117	0.847893	1.052615	1.423761	1.174498	1.436759	1.556746	1.625317	1.575834	1.520330	1.089557	1.082493	1.066330	1.110751	0.776822	0.675959	0.696195	0.882892	1.021148	1.652765	1.391531	1.103103	0.784399	0.744156	0.664572	0.651593	0.662835	0.686186	0.761023	0.763199	0.850146	1.052137	1.453839	1.422765	1.179837	1.185128	0.869645	0.644916	0.683527	0.770579	0.788015	0.935617	1.301128	1.121865	1.115186	1.150823	1.029134	0.834786	0.988547	1.136184	1.105390	0.920176	0.883258	0.782849	0.773196	0.787797	0.881114	0.907825	0.864957	0.819078	0.745970	0.678951	0.723898	0.705284	0.726080	0.816457	0.758573	0.755150	0.688201	1.096448	1.259519	1.350001	1.298242	1.343329	1.418725	1.236872	1.209368	0.985199	0.936521	0.691177	0.645579	0.705925	0.854052	1.380493	1.807115	1.658686	1.398293	1.440579	1.274020	1.558472	1.855033	1.791445	1.646131	1.367678	0.928854	0.753336	1.007617	1.213459	1.401205	0.968507	1.316623	1.056509	1.002161	1.544037	1.374714	1.577685	1.484067	0.963763	0.812640	1.015681	0.973583	0.961759	1.204176	0.871577	0.684263	0.663445	0.700131	1.139353	1.263819	1.321751	1.113402	1.228839	1.286805	1.151082	0.997298	1.133980	0.937811	1.038267	1.196194	1.239145	1.291232	0.853038	0.638810	0.560766	0.576593	0.931429	1.189386	1.441322	1.635789	1.576050	1.546586	1.399103	1.345454	0.934701	0.953747	0.733709	1.321750	1.328722	1.075468	1.291320	1.035056	1.154098	1.121834	1.035145	1.172387	1.364123	1.295635	1.115216	1.288823	1.259744	0.797891	0.959527	1.018264	1.025550	0.969311	0.870723	1.017344	0.979306	0.947392	0.730854	0.596040	0.458217	0.477823	0.524695	0.529216	0.606363	0.641194	0.775915	0.862232	0.664033	0.650530	0.758091	0.699228	0.697869	0.799446	1.209722	1.032944	1.633935	1.523727	1.710178	1.379084	1.514086	0.765407	0.528219	0.648170	0.743937	1.054638	1.304755	1.370351	1.136313	0.872034	1.061776	1.215187	1.135603	1.007650	1.109716	1.326758	1.120194	1.237416	1.327442	1.163299	0.666235	0.487007	0.474238	0.803490	1.169071	1.047452	0.686749	0.589350	0.927807	1.559878	2.058810	1.861626	1.664583
0.840709	0.932030	0.835717	0.905863	0.930580	0.846341	0.964858	1.098529	1.322956	1.586757	1.106004	1.342505	0.940466	0.898543	0.877794	0.793486	0.763637	0.800394	0.815940	0.913212	1.222268	1.449670	1.304811	1.241643	1.499284	1.215160	1.318452	1.134183	1.001400	1.240841	1.005158	1.063019	0.915081	1.327002	1.478664	1.451790	1.430937	1.627993	1.473964	1.410726	1.571452	1.662599	1.000125	1.012522	0.743483	0.892100	0.728971	0.614283	0.620624	0.705680	1.193272	1.520423	1.514690	1.445396	0.725383	0.653044	0.614026	0.926057	0.711479	0.802590	0.933007	0.673033	0.773209	0.994486	1.028092	1.046544	1.497805	0.932142	1.044463	0.663425	0.666756	0.724583	0.873199	1.109596	1.221882	1.270643	1.286120	1.138146	1.129403	0.857389	0.766921	0.806617	0.770644	0.783110	0.801632	0.683933	0.775115	0.781526	0.981662	1.054679	0.779655	0.704377	0.686603	0.732425	0.660191	0.675738	0.721559	0.812776	0.810192	0.907464	0.741465	0.772166	1.211458	1.308764	1.297116	1.336952	1.522074	1.452955	1.253672	0.981833	0.967210	0.695336	0.638362	0.651004	0.672745	1.078857	1.599978	1.942565	1.489146	1.529088	1.496404	1.509116	1.464322	1.555749	1.504970	1.414816	1.400333	1.086284	1.102076	1.244987	1.442429	1.164710	1.117012	1.423408	1.139670	1.064811	1.132123	1.335689	1.106480	1.080062	0.950743	0.884985	1.103741	0.904843	0.718054	0.688696	0.610897	0.847889	1.438975	1.355157	1.316768	1.369169	1.255146	0.986807	0.806214	0.767895	0.669062	0.836578	1.234080	1.401631	1.448118	1.349354	1.341416	1.460597	0.841348	0.881850	0.674201	0.972023	1.294064	1.513206	1.581077	1.443114	1.338470	1.339772	1.238208	1.151765	0.653791	0.739897	0.614184	0.924325	1.273807	1.238918	1.043695	1.020986	0.813653	1.114834	1.485596	1.120972	1.195143	1.000060	1.031951	0.942813	1.089749	0.870516	0.866147	1.445929	1.308455	0.901657	1.251488	1.050560	0.898036	0.803017	0.862419	0.522295	0.551457	0.638158	0.700640	0.738971	0.846918	0.900369	0.766256	0.768327	0.691719	0.699915	0.677836	0.686068	0.703399	0.923521	1.246577	1.717964	1.886705	1.722562	1.685573	1.215775	0.761166	0.666743	0.599549	0.747290	0.943507	1.145743	1.223940	1.011671	1.141353	0.938184	0.753181	0.907187	1.082404	1.006425	1.136282	1.151163	1.284099	1.144701	1.171762	0.990084	0.699415	0.538912	0.826408	1.119960	1.240996	0.938393	0.726579	0.802360	1.256422	1.559248	1.734955	2.010656
0.742178	1.040349	1.162821	1.121842	0.996058	1.103200	1.110381	1.286928	1.233384	1.512691	1.295557	1.117729	0.951905	0.849537	0.889338	0.808005	0.787116	0.826672	0.799589	0.908620	1.199127	1.465378	1.377465	1.141151	0.989573	1.291804	1.460861	1.139532	0.815123	1.132230	1.304051	1.015763	0.845424	1.228856	1.418527	1.478034	1.349800	1.445462	1.426078	1.315835	1.066326	0.952932	0.794074	0.774375	0.800002	0.689408	0.618085	0.640561	0.629683	0.624789	0.749991	1.041582	1.317984	1.016325	0.841681	0.794123	1.034019	1.001511	0.905372	0.778924	0.843120	0.798292	0.711078	0.817485	1.159931	1.490233	1.442184	1.324485	0.873832	0.725788	0.707875	0.817011	0.914003	0.965564	1.286451	2.028002	1.537729	1.437810	1.465012	1.080578	1.050204	0.959281	1.074122	1.149554	1.025275	0.946357	0.743293	0.724820	0.715446	0.751433	0.678429	0.799116	0.762372	0.731683	0.773620	0.985026	0.917973	0.971949	1.074331	1.061702	0.713109	0.936520	1.069142	1.434758	1.328224	1.312481	1.345177	1.208369	1.204735	0.846972	0.970423	0.930460	0.693726	0.687013	0.659124	0.812816	1.017957	1.371393	1.540205	1.261086	1.054663	0.999509	1.183441	1.479407	1.999339	1.608255	1.646972	1.534348	1.249245	1.306126	1.384217	1.132399	1.134820	1.349167	0.897638	0.691285	0.848126	0.995903	1.231459	1.233986	0.803772	0.960684	1.175100	1.220081	1.095628	0.853119	0.792226	0.931112	1.100274	1.272445	1.187437	1.326428	1.292905	1.177691	0.941483	1.053349	0.777800	1.092492	1.210448	1.010710	1.609986	0.977473	1.255974	1.358986	1.065587	1.038539	0.996405	1.054161	1.121018	1.242404	1.345696	1.327957	1.171024	1.077720	0.954177	0.921458	0.743525	0.520231	0.466443	0.685129	0.937170	0.995522	0.926823	0.979225	1.125496	1.214298	1.136744	1.407266	1.311617	1.067779	0.660525	0.604392	0.732953	0.912999	1.068931	1.442772	1.495909	1.515795	1.584157	0.917168	0.949340	0.893836	0.705193	0.613464	0.615641	0.956862	1.295108	1.342855	1.411881	1.138993	1.059899	0.687226	0.668787	0.732109	0.771315	0.656207	0.598708	0.677465	0.980256	1.152987	1.437789	1.501705	1.517322	1.369558	1.043330	0.959266	0.896518	0.694574	0.656186	0.999227	1.154669	1.028815	1.011951	0.955818	1.060194	0.807501	0.721407	0.668669	0.709835	0.950852	1.488563	1.475550	1.426311	1.371087	1.067854	0.828215	0.703692	1.130068	1.045130	1.081291	0.963243	0.687869	1.263066	1.248232	1.629949	1.812060
0.686101	0.749913	0.813549	0.955691	1.251972	1.233289	1.205400	1.461781	1.442573	1.495849	1.430861	1.190172	0.931179	0.853590	0.854507	0.831063	0.831630	0.901636	1.016898	0.956459	1.228730	1.267832	1.327933	1.306205	1.423496	1.201673	1.330794	1.017901	0.907622	0.779004	0.868190	0.802852	0.773668	0.895719	1.344426	1.248252	1.527244	1.603305	1.494637	1.058963	1.065025	0.952926	0.880028	0.740419	0.682431	0.702982	0.693153	0.728580	0.670101	0.717428	0.731329	0.723951	0.792102	0.854094	0.876640	0.844622	0.891143	0.910365	1.150366	0.915137	0.900759	0.955855	0.796017	0.893288	1.329465	1.583956	1.590158	1.572104	1.042456	0.875897	1.024024	0.996555	1.008321	0.995798	1.210144	1.206546	1.490402	1.435214	1.752215	1.270132	1.208678	1.171375	1.379141	1.456742	1.222494	1.015475	0.799287	0.728313	0.751140	0.734521	0.669463	0.849474	0.856936	0.915812	1.395319	1.366310	1.303981	1.041908	0.961344	0.832306	0.742572	0.940364	1.059405	0.978667	1.124868	1.041085	1.332501	1.351513	1.219184	1.089900	0.921242	0.788843	0.626170	0.642066	0.718478	0.788799	0.974166	1.353152	1.356904	1.130600	0.961837	0.823278	0.778589	0.733866	0.867747	1.001594	1.556140	1.702132	1.369918	1.077080	0.908351	0.942378	1.164074	1.422101	1.096082	0.875938	0.819280	1.198441	1.278038	1.094364	0.898546	1.072047	1.632964	1.558315	1.377792	1.230588	1.443604	1.169351	1.279537	1.214199	1.248820	1.340982	1.230388	1.092635	0.788456	0.702223	0.655399	0.614701	0.779837	1.053998	1.034650	1.094051	1.395618	1.455124	1.569196	0.802632	0.816954	0.937290	0.921512	1.377883	1.465145	1.367886	1.316057	0.952624	0.580160	0.707147	0.525538	0.419670	0.341136	0.426123	0.453674	0.780966	1.223337	1.447939	1.406260	1.219436	1.592613	1.333339	1.740046	1.247917	0.780149	0.463790	0.707467	0.878623	0.623165	0.957981	1.547108	1.697544	1.442540	1.384377	1.147748	0.811440	0.620451	0.671768	0.865429	1.101616	1.525577	1.722669	1.474980	1.348532	1.082993	0.747979	0.640081	0.716947	0.851494	0.668380	0.600417	0.577988	0.652615	1.250911	1.486223	1.437194	1.227935	1.294232	1.006608	0.855310	1.109766	0.989058	0.919974	1.180941	0.897342	0.789444	0.760400	0.722467	1.078143	1.216084	1.181686	1.571207	1.122549	1.064525	1.212477	1.475613	1.248645	1.351761	1.043488	0.668819	0.645411	0.658507	0.907888	1.139280	0.916966	0.818903	1.035804	1.177211	1.164512	1.860249
0.646230	0.628981	0.696153	0.787299	1.038571	1.289562	1.107534	1.097740	1.290422	1.491993	1.314970	1.059021	0.942022	0.982139	0.931220	1.073782	1.070813	1.188630	1.121646	1.157318	1.120119	1.237026	1.350712	1.161509	1.153675	1.399836	1.179728	1.001759	0.832646	0.832827	0.823699	0.850690	0.859307	0.867748	0.997045	1.008076	1.034088	1.320149	1.603025	1.625397	1.611298	1.261060	1.282906	0.986813	0.790364	0.787466	0.781382	0.829584	0.811040	0.868027	0.930858	1.008669	0.959221	0.891467	0.841704	0.937050	0.959632	0.894293	1.031605	0.993216	0.948633	0.843359	0.868111	1.068282	1.343948	1.398590	1.462156	1.319818	1.159174	1.310171	1.140217	1.091259	0.869645	0.856737	0.937558	1.006129	1.005016	1.218662	1.329339	1.258330	1.214447	1.221943	1.253520	1.436401	1.165158	1.099679	1.046206	0.880662	0.817983	0.824815	0.755906	0.811003	0.941734	1.350786	1.505597	1.660339	1.233905	1.043512	0.983213	0.974295	1.059176	0.910922	0.756579	0.847375	0.844302	1.092388	1.304110	1.134436	0.985973	0.919199	0.785786	0.700742	0.661129	0.582140	0.721026	0.893198	1.325629	1.585581	1.164502	0.955314	0.673465	0.618627	0.748413	0.735925	0.808206	0.822983	1.552039	1.506300	1.245697	0.821713	0.657990	0.687991	0.745293	1.150599	1.102061	0.938477	0.678084	0.617470	0.932196	1.207583	1.089639	1.643591	1.362232	1.522854	1.250700	1.768567	1.466243	1.826820	1.330946	1.207403	1.077874	1.139060	1.412207	1.331293	1.323110	0.924606	0.734983	0.666494	0.825086	0.983782	1.112274	0.841345	1.130417	1.132103	1.339694	1.063131	0.916802	0.858324	0.945270	1.292547	1.534053	1.572910	1.466586	1.045613	1.169519	0.582366	0.748937	0.600823	0.428665	0.305051	0.438863	0.887534	1.357521	1.370687	1.278014	1.233955	1.344387	1.566958	1.126840	1.295231	0.988637	0.564129	0.608900	0.454102	0.635408	1.122545	1.177046	1.655503	1.546939	1.577781	1.284942	0.971174	0.718060	0.692131	0.735993	0.886009	1.311581	1.325762	1.249364	1.279085	1.106262	1.094018	0.700625	0.625241	0.783132	0.850409	0.715140	0.743532	0.723693	0.949275	1.053966	1.331418	1.149074	0.803526	0.872867	1.302569	1.139335	1.272936	1.576253	1.531774	1.608641	1.240797	1.157749	0.847970	0.916752	1.052348	1.363750	1.245666	1.433553	1.170709	1.023190	1.478197	1.297883	1.069515	0.795926	0.779938	0.709734	0.757866	0.779047	0.821684	1.094655	1.180237	1.018018	0.980119	0.966791	1.056572
0.622039	0.683015	0.743747	0.737593	0.828039	0.857691	0.914327	1.061474	1.063090	1.070517	1.080743	1.021075	1.112501	1.236933	1.249154	1.264176	1.048967	1.142178	1.241235	1.349146	1.111818	0.964999	1.069201	1.266957	1.125564	1.120145	1.087287	0.884713	0.848355	0.817876	0.823482	0.850089	0.752410	0.836102	0.904498	1.078595	1.185876	1.308173	1.723839	1.936541	1.695047	1.849859	1.505115	1.447721	1.196463	1.023709	1.077791	1.264837	1.406349	1.111900	1.135007	0.955218	0.826740	0.876621	0.887057	1.290754	1.373500	1.077827	0.918163	0.855205	0.882896	0.880208	0.965159	0.950081	1.161837	0.986144	1.028220	0.924871	1.105898	1.038634	0.883486	0.816012	0.866454	0.886515	0.957922	0.962618	1.076200	1.192651	1.348408	1.425379	1.244960	1.152252	0.995948	1.048315	1.000756	1.031808	0.938644	1.005851	0.933757	0.967539	0.955820	0.880472	0.907988	0.920314	1.226116	1.338157	0.981094	0.978020	0.981002	0.880978	1.122905	0.844276	0.801618	0.737749	0.773736	0.812697	1.066558	1.084275	1.168491	1.404083	1.306719	1.327341	0.839552	0.675514	0.847440	1.246307	1.400068	1.565905	1.211151	1.010782	0.910269	0.764360	0.621462	0.654123	0.662600	0.913171	0.945868	0.975554	1.450126	0.889712	0.734808	0.585995	0.624886	0.663778	0.681494	0.623611	0.599047	0.619914	0.755860	0.913017	1.148853	0.945965	1.448256	1.560192	1.663134	1.690440	1.463577	1.941963	1.306615	1.428001	1.252833	1.074759	1.719886	1.399677	1.491139	1.037930	1.187036	0.752168	0.668419	1.084156	1.142787	1.122879	1.078890	1.222572	1.078868	0.877765	0.858346	0.669528	0.502024	0.564645	1.166092	1.359088	1.428115	0.928251	1.076238	1.027559	1.112231	1.097117	0.952014	0.558830	0.423072	0.487198	1.174919	1.281711	1.579322	1.447274	1.409235	1.419742	1.285138	1.547190	0.849996	0.809683	0.657579	0.402715	0.468837	0.916493	1.191775	1.358311	1.240508	1.915874	1.044836	1.054677	0.774159	0.878220	0.897757	0.757028	1.463929	1.456796	1.277322	1.340189	1.052215	1.675397	0.891438	0.864355	0.680086	0.665498	0.881174	0.951811	0.641297	0.700243	0.844170	1.006506	1.193238	0.823364	0.683721	0.662377	1.107339	1.576730	1.949557	1.889853	1.990765	1.525971	1.267222	1.017889	1.013905	1.085837	0.940138	1.269845	1.248781	1.097833	1.007714	1.368746	1.518272	1.111194	0.885940	0.909186	0.772308	0.668994	0.687026	0.732637	0.851154	0.969950	0.940767	0.857403	0.895385	0.979041
0.822932	0.714544	0.736145	0.872617	0.936288	0.908995	0.969306	1.011348	0.986609	0.964775	0.997262	1.041718	1.113300	1.163461	1.255938	1.248349	0.977386	1.030067	1.109874	1.089650	0.972477	1.024633	0.879914	0.953001	1.349802	1.449874	1.325840	1.050397	1.013933	0.789660	0.840696	0.840178	0.779004	0.793361	0.804602	0.915628	0.959910	1.055571	1.514288	1.579464	1.956281	1.788182	1.405114	1.388145	1.380172	1.287358	1.373009	1.183141	1.138487	1.335824	1.245565	0.916152	1.164658	1.071145	0.811066	0.874738	1.092689	1.216666	1.307357	0.922783	0.771170	0.955416	1.100253	1.157239	1.014446	0.980502	0.943444	0.894240	1.196017	0.813788	0.809770	0.763331	0.728967	0.985069	1.331890	1.427482	1.401938	1.349095	0.957276	1.110163	1.320484	0.870986	0.830042	0.861654	0.835760	0.952036	0.989598	1.145109	1.264326	1.347177	0.957879	1.146570	1.253502	1.157678	1.082995	1.204976	1.187728	1.058514	0.883835	0.890737	0.912758	0.716835	0.769096	0.663928	0.837219	1.122406	1.171587	0.945354	0.737215	0.753076	1.201678	1.456589	1.327131	1.043357	1.038009	1.456335	1.447942	1.439548	1.186015	1.174611	0.921148	0.682769	1.061825	0.732657	0.703158	0.582870	0.607866	0.690368	0.942409	0.849456	0.602117	0.506154	0.579730	0.562482	0.823763	1.085044	0.892376	0.702752	0.833974	0.907725	1.144927	0.967588	1.038435	1.605686	1.383023	1.671919	1.189066	0.987752	1.101228	1.096720	1.101346	0.760978	1.277164	1.620941	1.465337	1.430904	1.072685	0.538942	0.519803	0.773105	0.760161	1.615847	0.982599	1.072730	0.987407	0.759878	0.689815	1.107126	1.267223	1.218544	1.206301	1.103372	1.166904	1.070205	1.394171	1.451963	1.682339	1.422471	1.041677	0.766864	0.443750	0.495977	1.332203	1.735725	1.576411	1.780397	1.421514	1.005265	1.978272	1.277683	0.698300	0.415611	0.366093	0.449819	0.754641	0.844667	1.152674	1.112850	1.348441	1.802153	1.529544	1.399351	1.054397	0.691384	0.688660	0.622482	0.656368	0.859830	1.508316	1.176348	1.186504	1.178635	0.980262	0.697258	0.641405	0.576591	0.823663	0.737954	0.867286	0.984647	1.114259	1.368085	1.582747	1.425288	1.071304	0.850601	1.096132	1.196519	1.384895	1.349447	1.653148	1.823815	1.492231	1.054948	0.878064	0.804256	0.766952	0.917458	0.916800	1.116061	1.251938	1.142849	1.385056	1.666742	1.046759	1.174410	1.223627	0.937123	0.644669	0.624831	0.647552	0.727989	0.987170	0.795552	0.837208	0.966715
0.828491	0.825242	0.809814	0.900260	0.924067	1.014408	1.183360	1.228201	1.303248	1.142184	1.008351	0.974302	0.994679	0.987790	0.932391	0.988958	1.039399	1.068631	0.976727	1.039174	1.159020	0.867267	0.796363	0.816250	1.014636	1.324952	1.414279	1.412815	0.978507	0.855873	0.848180	0.861661	0.856943	0.827969	0.817126	0.884892	1.004109	1.132320	1.493596	1.639938	1.577399	1.726681	1.618677	1.634714	1.348070	1.218787	1.352738	1.404965	1.278586	1.188503	1.413139	1.117220	0.857527	0.785468	0.689190	0.716916	1.044313	1.189989	1.096651	0.900307	0.870389	0.840470	0.986077	1.004528	0.950319	0.859746	0.778237	0.814714	0.724105	0.727262	0.739448	0.830350	0.809216	1.081663	1.556829	1.475111	1.456917	1.275273	1.069410	0.839291	0.742348	0.784599	0.745091	0.750977	0.977784	1.410355	1.506997	1.388738	1.476245	1.394246	0.985417	0.954834	1.005975	1.169047	1.592448	1.486160	1.376826	1.282613	1.124839	0.961011	0.766907	0.699888	0.817495	0.907836	0.940673	1.306394	0.948806	0.972542	0.796499	0.774805	0.913517	1.070393	1.345255	1.148001	1.180767	0.856429	1.291695	1.200352	1.136238	1.259760	1.265261	1.028668	1.009949	0.976111	0.939227	0.905354	0.662670	0.665126	0.709968	0.636789	0.684641	0.905042	0.816709	0.701145	0.697547	0.869543	0.841760	0.702011	0.668173	0.688829	0.706475	0.772562	1.086798	1.158905	1.073721	1.279003	1.475254	1.380971	1.537882	1.198459	0.931695	0.798107	1.475643	1.354164	1.417311	1.208087	0.787079	0.653525	0.526062	0.543918	0.867430	1.175821	1.656763	1.157109	1.087291	0.717802	0.926408	1.222795	1.307361	1.192183	1.198069	1.539956	1.070752	1.110029	1.173490	1.400437	1.672813	1.463974	1.270256	1.285452	0.973819	1.149385	1.273607	1.582453	1.509975	1.779516	1.374153	1.153449	1.096266	0.890717	0.782083	0.522145	0.486206	0.650048	0.983394	0.626716	0.542442	0.833544	1.194225	1.497472	1.346733	1.374635	1.118056	0.807052	0.716969	0.681450	0.921347	1.315628	1.125830	1.623116	1.188213	0.965269	0.875501	0.691932	0.620399	0.730480	0.610611	0.741973	0.982324	0.647661	1.296637	1.558304	1.774610	1.431022	1.362918	1.028535	0.827326	0.753308	0.939584	1.410410	1.318332	1.220233	1.694245	1.335991	0.926323	0.792104	0.673076	0.699367	0.622794	0.676420	0.957126	1.265028	1.315784	1.405951	1.868412	1.525839	1.485980	1.143547	0.982763	0.595005	0.664311	0.618678	0.651794	0.772725	1.072297	1.229453
1.038800	1.007131	1.024113	1.007914	1.019156	1.112262	1.205473	1.314050	1.477261	1.162373	1.050519	1.029561	0.960302	0.966889	0.955450	0.971417	1.087378	1.118779	1.235021	1.006407	0.871769	0.800795	0.729997	0.853028	0.933815	1.253791	1.428658	1.437204	1.167431	1.079412	0.991498	0.900680	0.755506	0.816273	0.783344	0.850376	0.872152	0.806289	0.825265	0.826217	0.921108	1.128035	1.401706	1.369792	1.174569	1.269985	1.096217	1.064723	1.493375	1.247191	1.173663	1.248499	0.993601	0.790187	0.665594	0.610685	0.649681	0.867388	1.354489	1.511786	1.381382	1.250979	1.120540	0.990172	0.859733	0.729330	0.769201	0.721363	0.628199	0.689490	0.808322	1.005938	1.130965	1.225821	1.677888	1.570094	1.426041	1.354682	1.365119	0.873235	0.702196	0.703708	0.699269	0.858281	1.238282	1.167414	1.238820	1.204352	1.224413	1.553245	1.328236	1.051883	0.823934	1.234630	1.297322	1.496268	1.549965	1.219291	1.612068	1.099919	1.008471	0.717312	0.756064	0.834225	1.066737	0.999648	1.111164	1.077396	0.807622	0.764824	0.864300	1.145392	1.302408	1.265735	1.041461	0.877703	1.101394	1.200941	0.973657	0.952208	0.873220	0.815441	0.778873	0.805829	0.941741	1.017137	0.632494	0.695780	0.934592	0.885878	0.882560	1.027536	1.239047	0.821049	0.754135	0.762857	0.813928	0.728780	0.710201	0.652283	0.830369	0.957006	1.029147	1.128484	0.994790	0.972991	1.468738	1.577034	1.791241	1.161002	0.912089	0.871950	0.819667	1.181993	1.232540	1.528191	1.242702	0.954169	0.723070	0.697737	0.835783	1.406535	1.320511	1.149683	0.997019	1.028841	1.027342	1.228529	1.393385	1.424996	0.902698	1.236814	1.107881	1.018147	0.792194	0.953550	1.717117	1.796608	1.776140	1.634571	1.356713	1.121134	0.767465	1.321662	1.896998	1.391710	1.297986	0.744153	0.662364	0.989096	1.100822	0.619229	0.739880	0.818042	0.781088	1.225244	0.821911	0.787722	1.180114	1.757095	1.713492	1.721233	1.274885	0.852686	0.666388	0.664644	0.677881	0.748552	0.755523	0.828995	0.884161	0.736433	0.785299	0.824996	0.831267	0.707234	0.689040	0.652577	0.724928	0.751744	0.766311	1.134867	1.409449	1.732365	1.576937	1.203423	0.969035	0.867681	0.738923	0.824889	0.944036	0.854197	1.260518	1.412495	0.977206	0.786883	0.747759	0.850701	1.047337	0.980494	1.300855	1.185257	1.142143	1.546820	1.854476	1.514282	1.594614	1.565815	1.088912	0.838843	0.531095	0.901121	0.974383	0.793194	0.869116	1.062707
